Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
seguranca	NOUN	1	11	4	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
de	ADP	0	11	5	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
deputado	NOUN	0	11	6	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
durante	ADP	0	11	7	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
assalto	NOUN	0	11	8	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
na	ADP	0	11	9	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
avenida	NOUN	0	11	10	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
santo	PROPN	0	11	11	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
amaro	PROPN	1	11	12	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
zona	PROPN	0	11	13	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
sul	PROPN	0	11	14	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
de	ADP	0	11	15	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
sao	PROPN	1	11	16	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
paulo	PROPN	1	11	17	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
brasilurgente	PROPN	1	11	18	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
bandjornalismo	NOUN	1	11	19	0	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
10	['NOUN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN']	[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1]	11	10	1	ladrao e baleado por seguranca de deputado durante assalto na avenida santo amaro zona sul de sao paulo brasilurgente bandjornalismo
butia	NOUN	1	12	0	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
dois	NUM	0	12	1	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
individuos	NOUN	1	12	2	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
assaltaram	VERB	1	12	3	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
o	DET	0	12	4	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
minimercado	NOUN	1	12	5	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
oliveira	PROPN	1	12	6	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
localizado	VERB	0	12	7	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
na	ADP	0	12	8	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
avenida	NOUN	0	12	9	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
farroupilha	PROPN	1	12	10	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
bairro	PROPN	0	12	11	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
vila	PROPN	0	12	12	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
nova	ADJ	0	12	13	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
fbme6v2gikpbf	PROPN	1	12	14	0	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
11	['NOUN', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'PROPN', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN']	[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]	12	11	1	butia dois individuos assaltaram o minimercado oliveira localizado na avenida farroupilha bairro vila nova fbme6v2gikpbf
copacabana	ADJ	1	13	0	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
deveria	VERB	0	13	1	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
ser	AUX	0	13	2	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
um	DET	0	13	3	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
bairro	NOUN	0	13	4	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
super	ADJ	0	13	5	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
seguro	ADJ	0	13	6	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
diante	ADV	0	13	7	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
da	DET	0	13	8	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
quantidade	NOUN	0	13	9	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
de	ADP	0	13	10	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
turistas	NOUN	0	13	11	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
que	PRON	0	13	12	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
recebe	VERB	0	13	13	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
entretanto	CCONJ	0	13	14	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
e	CCONJ	0	13	15	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
de	ADP	0	13	16	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
longe	ADV	0	13	17	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
um	NUM	0	13	18	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
dos	ADP	0	13	19	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
bairros	NOUN	0	13	20	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
mais	ADV	0	13	21	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
violentos	ADJ	0	13	22	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
com	ADP	0	13	23	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
assaltos	NOUN	1	13	24	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
uma	DET	0	13	25	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
desordem	NOUN	1	13	26	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
urbana	ADJ	0	13	27	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
sem	ADP	0	13	28	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
fim	NOUN	0	13	29	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
e	CCONJ	0	13	30	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
diversos	DET	0	13	31	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
outros	DET	0	13	32	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
crimes	NOUN	0	13	33	0	copacabana deveria ser um bairro super seguro diante da quantidade de turistas que recebe entretanto e de longe um dos bairros mais violentos com assaltos uma desordem urbana sem fim e diversos outros crimes que vergonha cidade abandonada eduardopaes claudiocastrorj
